ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
34473	"ENSG00000120093.11"	"HOXB3"	chr17	-	48575042	48575208	48573836	48574014	48604479	48604912
34474	"ENSG00000120093.11"	"HOXB3"	chr17	-	48578406	48578463	48573836	48574014	48579293	48579357
34482	"ENSG00000157954.15"	"WIPI2"	chr7	+	5199575	5199658	5190195	5190493	5214534	5214704
34485	"ENSG00000137962.13"	"ARHGAP29"	chr1	-	94231406	94231643	94220257	94220392	94237414	94237584
34491	"ENSG00000197989.14"	"SNHG12"	chr1	-	28579911	28579981	28579009	28579587	28581589	28581623
34492	"ENSG00000197989.14"	"SNHG12"	chr1	-	28579911	28581229	28579532	28579587	28581589	28581873
34493	"ENSG00000197989.14"	"SNHG12"	chr1	-	28579941	28579981	28579532	28579587	28581589	28581695
34494	"ENSG00000197989.14"	"SNHG12"	chr1	-	28580424	28580646	28579911	28579981	28581589	28581853
34495	"ENSG00000197989.14"	"SNHG12"	chr1	-	28580559	28580646	28579532	28579981	28581110	28581229
34496	"ENSG00000197989.14"	"SNHG12"	chr1	-	28580559	28581229	28579843	28579981	28581589	28581871
34498	"ENSG00000197989.14"	"SNHG12"	chr1	-	28581110	28581229	28579532	28579981	28581589	28581695
34508	"ENSG00000162994.16"	"CLHC1"	chr2	-	55180509	55180712	55177601	55177781	55181569	55181744
34510	"ENSG00000162994.16"	"CLHC1"	chr2	-	55181569	55181744	55177601	55177781	55206269	55206376
34514	"ENSG00000162994.16"	"CLHC1"	chr2	-	55208625	55208710	55206269	55206376	55209629	55209831
34515	"ENSG00000162994.16"	"CLHC1"	chr2	-	55209403	55209516	55206269	55206376	55209629	55209652
34516	"ENSG00000162994.16"	"CLHC1"	chr2	-	55209403	55209516	55208625	55208710	55209629	55209652
34517	"ENSG00000162994.16"	"CLHC1"	chr2	-	55209629	55209831	55206269	55206376	55212672	55212806
34518	"ENSG00000162994.16"	"CLHC1"	chr2	-	55212672	55212806	55206269	55206376	55232235	55232354
34519	"ENSG00000162994.16"	"CLHC1"	chr2	-	55212672	55212806	55209629	55209831	55222234	55222493
34520	"ENSG00000162994.16"	"CLHC1"	chr2	-	55217810	55217998	55212672	55212806	55222234	55222493
34521	"ENSG00000162994.16"	"CLHC1"	chr2	-	55222234	55222493	55212672	55212806	55232235	55232274
34522	"ENSG00000162994.16"	"CLHC1"	chr2	-	55222234	55222493	55217810	55217998	55228031	55228204
34523	"ENSG00000162994.16"	"CLHC1"	chr2	-	55222234	55222493	55217810	55217998	55232003	55232158
34525	"ENSG00000162994.16"	"CLHC1"	chr2	-	55228031	55228204	55217810	55217998	55232003	55232158
34526	"ENSG00000162994.16"	"CLHC1"	chr2	-	55228031	55228204	55222234	55222493	55232003	55232158
34528	"ENSG00000112306.8"	"RPS12"	chr6	+	132814971	132815088	132814731	132814782	132816460	132816563
34529	"ENSG00000112306.8"	"RPS12"	chr6	+	132814971	132815224	132814731	132814782	132816460	132816563
34530	"ENSG00000112306.8"	"RPS12"	chr6	+	132814971	132815224	132814731	132814782	132816959	132817061
34531	"ENSG00000112306.8"	"RPS12"	chr6	+	132816460	132816563	132814731	132814782	132816959	132817061
34532	"ENSG00000112306.8"	"RPS12"	chr6	+	132816460	132816563	132814971	132815224	132816959	132817061
34535	"ENSG00000154814.14"	"OXNAD1"	chr3	+	16294855	16294997	16286341	16286448	16301625	16301786
34536	"ENSG00000154814.14"	"OXNAD1"	chr3	+	16301625	16301868	16294855	16294997	16303407	16303592
34537	"ENSG00000154814.14"	"OXNAD1"	chr3	+	16302639	16302748	16301625	16301868	16303407	16303592
34558	"ENSG00000225648.5"	"SBDSP1"	chr7	+	72831601	72831798	72829424	72829783	72833763	72833928
34562	"ENSG00000087157.19"	"PGS1"	chr17	+	78382663	78382785	78378648	78378808	78392513	78392665
34564	"ENSG00000087157.19"	"PGS1"	chr17	+	78392475	78392665	78378648	78378808	78398251	78398351
34565	"ENSG00000087157.19"	"PGS1"	chr17	+	78392475	78392665	78378648	78378808	78399347	78399537
34567	"ENSG00000087157.19"	"PGS1"	chr17	+	78392513	78392665	78378661	78378808	78398251	78398351
34568	"ENSG00000087157.19"	"PGS1"	chr17	+	78392513	78392665	78378661	78378808	78399347	78399537
34569	"ENSG00000087157.19"	"PGS1"	chr17	+	78396307	78396385	78378648	78378808	78398251	78398268
34571	"ENSG00000087157.19"	"PGS1"	chr17	+	78398251	78398351	78378648	78378808	78399347	78399537
34572	"ENSG00000087157.19"	"PGS1"	chr17	+	78398251	78398351	78392475	78392665	78399347	78399537
34576	"ENSG00000116574.6"	"RHOU"	chr1	+	228737672	228737731	228735478	228736004	228743284	228746664
34577	"ENSG00000283196.2"	"AC006453.2"	chr2	-	89580557	89580635	89542841	89543836	89581005	89581140
34578	"ENSG00000283196.2"	"AC006453.2"	chr2	-	89580557	89580635	89554089	89554600	89581005	89581140
34581	"ENSG00000122435.10"	"TRMT13"	chr1	+	100147893	100148326	100144068	100144143	100148624	100150498
34582	"ENSG00000143919.15"	"CAMKMT"	chr2	+	44372715	44372888	44361946	44362145	44390240	44390305
34583	"ENSG00000143919.15"	"CAMKMT"	chr2	+	44372794	44372888	44362104	44362145	44390240	44390305
34584	"ENSG00000143919.15"	"CAMKMT"	chr2	+	44549554	44549728	44390240	44390305	44704282	44704343
34586	"ENSG00000143919.15"	"CAMKMT"	chr2	+	44766429	44766561	44754054	44754118	44772035	44772113
34589	"ENSG00000077549.18"	"CAPZB"	chr1	-	19345186	19345252	19338775	19339617	19378539	19378653
34590	"ENSG00000077549.18"	"CAPZB"	chr1	-	19356634	19356751	19345186	19345252	19357421	19357563
34591	"ENSG00000077549.18"	"CAPZB"	chr1	-	19356634	19356751	19345186	19345252	19378539	19378653
34592	"ENSG00000077549.18"	"CAPZB"	chr1	-	19357421	19357563	19345186	19345252	19378539	19378653
34593	"ENSG00000077549.18"	"CAPZB"	chr1	-	19357421	19357563	19356634	19356751	19378539	19378653
34594	"ENSG00000077549.18"	"CAPZB"	chr1	-	19378539	19378653	19357421	19357563	19485435	19485485
34595	"ENSG00000077549.18"	"CAPZB"	chr1	-	19385504	19385626	19378539	19378653	19485435	19485539
34603	"ENSG00000082701.15"	"GSK3B"	chr3	-	119843254	119843353	119821322	119826855	119905754	119905852
34604	"ENSG00000082701.15"	"GSK3B"	chr3	-	119863418	119863605	119826700	119826855	119905754	119905852
34605	"ENSG00000082701.15"	"GSK3B"	chr3	-	119863418	119863605	119843254	119843353	119905754	119905852
34607	"ENSG00000082701.15"	"GSK3B"	chr3	-	119876412	119876508	119863418	119863605	119905754	119905852
34608	"ENSG00000082701.15"	"GSK3B"	chr3	-	119905754	119905852	119876412	119876508	119912703	119912810
34609	"ENSG00000082701.15"	"GSK3B"	chr3	-	119947267	119947351	119923372	119923483	120002045	120002239
34612	"ENSG00000152763.17"	"WDR78"	chr1	-	66835625	66835777	66833990	66834148	66840468	66840671
34613	"ENSG00000152763.17"	"WDR78"	chr1	-	66837709	66837796	66833990	66834148	66840468	66840671
34614	"ENSG00000152763.17"	"WDR78"	chr1	-	66837709	66837796	66835625	66835777	66840468	66840671
34616	"ENSG00000152763.17"	"WDR78"	chr1	-	66847483	66847678	66840468	66840671	66871369	66871509
34617	"ENSG00000152763.17"	"WDR78"	chr1	-	66862146	66862302	66847483	66847678	66871369	66871509
34618	"ENSG00000152763.17"	"WDR78"	chr1	-	66871369	66871509	66840468	66840671	66891153	66891266
34619	"ENSG00000152763.17"	"WDR78"	chr1	-	66871369	66871509	66862146	66862302	66891153	66891266
34621	"ENSG00000152763.17"	"WDR78"	chr1	-	66893228	66893361	66891153	66891266	66924661	66924819
34622	"ENSG00000152763.17"	"WDR78"	chr1	-	66905200	66905375	66893228	66893361	66924661	66924840
34633	"ENSG00000258674.5"	"AC011448.1"	chr19	+	19526181	19526260	19516226	19516332	19527280	19527352
34634	"ENSG00000258674.5"	"AC011448.1"	chr19	+	19527280	19527352	19526181	19526260	19527700	19527770
34635	"ENSG00000258674.5"	"AC011448.1"	chr19	+	19528006	19528116	19527700	19527770	19529363	19529517
34636	"ENSG00000258674.5"	"AC011448.1"	chr19	+	19529363	19529517	19527700	19527770	19532631	19532740
34639	"ENSG00000246090.7"	"AP002026.1"	chr4	+	99133554	99133805	99088804	99089284	99157490	99157579
34654	"ENSG00000117298.16"	"ECE1"	chr1	-	21219958	21220131	21217280	21217978	21221746	21221842
34656	"ENSG00000117298.16"	"ECE1"	chr1	-	21227158	21227226	21225249	21225440	21227930	21228041
34657	"ENSG00000117298.16"	"ECE1"	chr1	-	21238133	21238244	21236745	21236844	21244988	21245103
34658	"ENSG00000117298.16"	"ECE1"	chr1	-	21244988	21245103	21238133	21238244	21247220	21247363
34659	"ENSG00000117298.16"	"ECE1"	chr1	-	21247220	21247363	21244988	21245103	21255946	21256138
34660	"ENSG00000117298.16"	"ECE1"	chr1	-	21255946	21256138	21247220	21247363	21257524	21257590
34661	"ENSG00000117298.16"	"ECE1"	chr1	-	21272698	21272911	21260270	21260392	21279190	21279332
34662	"ENSG00000117298.16"	"ECE1"	chr1	-	21279190	21279332	21272698	21272911	21290069	21290156
34664	"ENSG00000101811.13"	"CSTF2"	chrX	+	100823291	100823428	100822250	100822420	100823885	100824005
34666	"ENSG00000197935.6"	"ZNF311"	chr6	-	28999486	28999613	28998733	28998838	28999955	29000047
34667	"ENSG00000174720.16"	"LARP7"	chr4	+	112637643	112637787	112637125	112637239	112638617	112638673
34668	"ENSG00000174720.16"	"LARP7"	chr4	+	112637643	112637787	112637125	112637239	112644424	112644488
34670	"ENSG00000174720.16"	"LARP7"	chr4	+	112637643	112637787	112637125	112637239	112646350	112646451
34671	"ENSG00000174720.16"	"LARP7"	chr4	+	112638617	112638673	112637192	112637239	112644424	112644488
34672	"ENSG00000174720.16"	"LARP7"	chr4	+	112638617	112638673	112637192	112637239	112644667	112644871
34673	"ENSG00000174720.16"	"LARP7"	chr4	+	112638617	112638673	112637569	112637603	112644424	112644488
34675	"ENSG00000174720.16"	"LARP7"	chr4	+	112638617	112638673	112637643	112637787	112644424	112644488
34676	"ENSG00000174720.16"	"LARP7"	chr4	+	112638617	112638673	112637643	112637787	112644667	112644871
34677	"ENSG00000174720.16"	"LARP7"	chr4	+	112644424	112644488	112637125	112637239	112644667	112644871
34678	"ENSG00000174720.16"	"LARP7"	chr4	+	112644424	112644488	112637569	112637603	112644667	112644871
34680	"ENSG00000174720.16"	"LARP7"	chr4	+	112644424	112644488	112638617	112638673	112644667	112644871
34681	"ENSG00000174720.16"	"LARP7"	chr4	+	112644667	112644699	112637180	112637239	112646350	112646451
34682	"ENSG00000174720.16"	"LARP7"	chr4	+	112644667	112644768	112637126	112637239	112646350	112646451
34683	"ENSG00000174720.16"	"LARP7"	chr4	+	112644667	112644768	112637524	112637603	112646350	112646451
34684	"ENSG00000174720.16"	"LARP7"	chr4	+	112644667	112644871	112637106	112637239	112646350	112646451
34685	"ENSG00000174720.16"	"LARP7"	chr4	+	112644667	112644871	112637455	112637603	112646350	112646451
34686	"ENSG00000174720.16"	"LARP7"	chr4	+	112644667	112644871	112637643	112637787	112646350	112646451
34687	"ENSG00000174720.16"	"LARP7"	chr4	+	112645550	112645662	112644667	112644768	112646350	112646451
34689	"ENSG00000174720.16"	"LARP7"	chr4	+	112646587	112646671	112646350	112646451	112646790	112646902
34690	"ENSG00000174720.16"	"LARP7"	chr4	+	112646790	112646955	112646587	112646671	112647033	112647127
34691	"ENSG00000174720.16"	"LARP7"	chr4	+	112647650	112647834	112647210	112647549	112650460	112650582
34692	"ENSG00000174720.16"	"LARP7"	chr4	+	112647689	112647834	112647198	112647549	112650460	112650582
34693	"ENSG00000174720.16"	"LARP7"	chr4	+	112649534	112649686	112647650	112647834	112650460	112650582
34694	"ENSG00000174720.16"	"LARP7"	chr4	+	112655362	112655510	112654067	112654159	112657246	112657592
34695	"ENSG00000138433.16"	"CIR1"	chr2	-	174350659	174350745	174348021	174349172	174351618	174351725
34696	"ENSG00000138433.16"	"CIR1"	chr2	-	174378922	174379040	174351618	174351725	174380201	174380250
34697	"ENSG00000138433.16"	"CIR1"	chr2	-	174380803	174380814	174380650	174380715	174381703	174381777
34701	"ENSG00000103269.13"	"RHBDL1"	chr16	+	677458	677559	677275	677388	677638	677699
34702	"ENSG00000287315.1"	"AL670729.3"	chr1	-	228361446	228361807	228360889	228360999	228365699	228365779
34703	"ENSG00000287315.1"	"AL670729.3"	chr1	-	228362169	228362338	228361446	228361807	228365699	228365779
34704	"ENSG00000287315.1"	"AL670729.3"	chr1	-	228364452	228364610	228362169	228362338	228365699	228365779
34705	"ENSG00000287315.1"	"AL670729.3"	chr1	-	228365699	228365779	228362169	228362338	228366684	228366862
34706	"ENSG00000115539.14"	"PDCL3"	chr2	+	100566502	100566629	100562992	100563073	100568930	100569021
34707	"ENSG00000115539.14"	"PDCL3"	chr2	+	100568930	100569021	100562992	100563073	100569577	100569721
34708	"ENSG00000115539.14"	"PDCL3"	chr2	+	100571589	100571798	100569577	100569721	100576353	100576739
34711	"ENSG00000123607.15"	"TTC21B"	chr2	-	165930171	165930364	165929649	165929747	165931757	165931856
34712	"ENSG00000123607.15"	"TTC21B"	chr2	-	165945523	165945690	165943218	165943341	165949393	165949504
34713	"ENSG00000123607.15"	"TTC21B"	chr2	-	165949393	165949504	165945523	165945690	165949594	165949724
34714	"ENSG00000172159.16"	"FRMD3"	chr9	-	83349678	83349757	83343189	83343287	83372912	83372955
34715	"ENSG00000172159.16"	"FRMD3"	chr9	-	83349678	83349757	83343189	83343287	83389603	83389708
34716	"ENSG00000172159.16"	"FRMD3"	chr9	-	83349678	83349757	83343189	83343287	83538084	83538401
34717	"ENSG00000172159.16"	"FRMD3"	chr9	-	83372912	83372955	83343189	83343287	83389603	83389708
34718	"ENSG00000172159.16"	"FRMD3"	chr9	-	83372912	83372955	83349678	83349757	83389603	83389708
34719	"ENSG00000172159.16"	"FRMD3"	chr9	-	83389603	83389708	83343189	83343287	83538084	83538401
34720	"ENSG00000172159.16"	"FRMD3"	chr9	-	83389603	83389708	83349678	83349757	83538084	83538401
34730	"ENSG00000116991.10"	"SIPA1L2"	chr1	-	232415493	232415625	232403447	232403571	232425588	232425808
34731	"ENSG00000179163.11"	"FUCA1"	chr1	-	23846073	23846173	23845076	23845855	23848648	23848839
34732	"ENSG00000179163.11"	"FUCA1"	chr1	-	23846073	23846173	23845076	23845855	23854359	23854560
34733	"ENSG00000179163.11"	"FUCA1"	chr1	-	23848648	23848839	23845076	23845855	23854359	23854560
34734	"ENSG00000179163.11"	"FUCA1"	chr1	-	23848648	23848839	23846073	23846173	23854359	23854560
34735	"ENSG00000179163.11"	"FUCA1"	chr1	-	23859797	23859903	23854359	23854560	23863133	23863271
34736	"ENSG00000228192.8"	"AL512353.1"	chr1	-	42837669	42837939	42834680	42835131	42846256	42846362
34737	"ENSG00000127481.15"	"UBR4"	chr1	-	19087815	19087929	19086678	19086821	19088758	19088977
34738	"ENSG00000127481.15"	"UBR4"	chr1	-	19092818	19092918	19088758	19088977	19093312	19093486
34739	"ENSG00000127481.15"	"UBR4"	chr1	-	19094905	19095025	19093948	19094139	19095544	19095652
34740	"ENSG00000127481.15"	"UBR4"	chr1	-	19097192	19097280	19096522	19096650	19099596	19099677
34741	"ENSG00000127481.15"	"UBR4"	chr1	-	19101519	19101641	19100375	19100573	19104083	19104257
34743	"ENSG00000127481.15"	"UBR4"	chr1	-	19126445	19126655	19124540	19124690	19127622	19127701
34747	"ENSG00000127481.15"	"UBR4"	chr1	-	19150576	19150793	19148562	19148626	19151642	19151700
34748	"ENSG00000127481.15"	"UBR4"	chr1	-	19192187	19192378	19187440	19187540	19192480	19192540
34749	"ENSG00000127481.15"	"UBR4"	chr1	-	19201717	19201815	19199650	19199754	19210072	19210266
34752	"ENSG00000124496.12"	"TRERF1"	chr6	-	42362946	42363079	42300637	42300749	42451176	42451261
34753	"ENSG00000124496.12"	"TRERF1"	chr6	-	42362996	42363079	42300637	42300749	42451176	42451261
34757	"ENSG00000258555.6"	"SPECC1L-ADORA2A"	chr22	+	24302194	24302384	24270897	24270983	24313312	24313466
34758	"ENSG00000258555.6"	"SPECC1L-ADORA2A"	chr22	+	24321287	24322918	24313312	24313466	24324219	24324427
34759	"ENSG00000258555.6"	"SPECC1L-ADORA2A"	chr22	+	24324219	24324427	24313312	24313466	24328845	24328919
34760	"ENSG00000258555.6"	"SPECC1L-ADORA2A"	chr22	+	24330255	24330431	24328845	24328919	24334409	24334573
34761	"ENSG00000258555.6"	"SPECC1L-ADORA2A"	chr22	+	24343481	24343603	24338385	24338477	24347085	24347176
34762	"ENSG00000258555.6"	"SPECC1L-ADORA2A"	chr22	+	24363260	24363344	24347085	24347176	24365475	24365632
34763	"ENSG00000116898.12"	"MRPS15"	chr1	-	36457922	36457981	36456186	36456378	36460691	36460776
34764	"ENSG00000116898.12"	"MRPS15"	chr1	-	36457922	36457981	36456186	36456378	36461263	36461312
34765	"ENSG00000116898.12"	"MRPS15"	chr1	-	36460691	36460776	36456186	36456378	36461263	36461312
34766	"ENSG00000116898.12"	"MRPS15"	chr1	-	36460691	36460776	36457922	36457981	36461263	36461312
34767	"ENSG00000116898.12"	"MRPS15"	chr1	-	36460691	36460776	36457922	36457981	36462087	36462163
34768	"ENSG00000116898.12"	"MRPS15"	chr1	-	36460691	36460776	36457922	36457981	36463805	36463850
34769	"ENSG00000116898.12"	"MRPS15"	chr1	-	36461263	36461312	36457922	36457981	36462087	36462163
34770	"ENSG00000116898.12"	"MRPS15"	chr1	-	36461263	36461312	36457922	36457981	36463805	36463850
34771	"ENSG00000116898.12"	"MRPS15"	chr1	-	36461263	36461312	36460691	36460776	36462087	36462163
34772	"ENSG00000116898.12"	"MRPS15"	chr1	-	36461263	36461312	36460691	36460776	36463805	36463850
34773	"ENSG00000116898.12"	"MRPS15"	chr1	-	36462087	36462163	36457922	36457981	36463805	36463850
34774	"ENSG00000116898.12"	"MRPS15"	chr1	-	36462087	36462163	36460691	36460776	36463805	36463850
34775	"ENSG00000116898.12"	"MRPS15"	chr1	-	36462087	36462163	36461263	36461312	36463805	36463850
34776	"ENSG00000088280.19"	"ASAP3"	chr1	-	23433625	23433693	23433361	23433532	23434253	23434369
34778	"ENSG00000088280.19"	"ASAP3"	chr1	-	23441654	23441719	23441349	23441473	23442185	23442271
34779	"ENSG00000088280.19"	"ASAP3"	chr1	-	23441654	23441730	23441386	23441473	23442185	23442271
34780	"ENSG00000088280.19"	"ASAP3"	chr1	-	23451478	23451528	23442500	23442612	23452696	23452771
34781	"ENSG00000088280.19"	"ASAP3"	chr1	-	23484004	23484152	23456121	23456194	23484471	23484564
34782	"ENSG00000247240.8"	"UBL7-AS1"	chr15	+	74466035	74466130	74461264	74462031	74479059	74479222
34785	"ENSG00000071189.21"	"SNX13"	chr7	-	17803418	17803580	17801587	17801659	17814833	17814944
34786	"ENSG00000071189.21"	"SNX13"	chr7	-	17830009	17830047	17826021	17826091	17834051	17834184
34787	"ENSG00000071189.21"	"SNX13"	chr7	-	17834760	17834865	17834051	17834184	17839806	17840000
34788	"ENSG00000071189.21"	"SNX13"	chr7	-	17845594	17845694	17839806	17840000	17850346	17850435
34794	"ENSG00000071189.21"	"SNX13"	chr7	-	17898826	17898973	17897843	17897884	17907248	17907340
34800	"ENSG00000121964.14"	"GTDC1"	chr2	-	144128245	144128322	144007333	144007535	144141881	144142055
34803	"ENSG00000121964.14"	"GTDC1"	chr2	-	144235675	144235737	144211514	144211579	144317478	144317588
34808	"ENSG00000134852.15"	"CLOCK"	chr4	-	55442431	55442634	55438281	55438407	55443686	55443896
34809	"ENSG00000134852.15"	"CLOCK"	chr4	-	55443686	55443896	55442431	55442634	55444632	55444785
34810	"ENSG00000134852.15"	"CLOCK"	chr4	-	55453676	55453824	55453053	55453129	55455896	55456003
34811	"ENSG00000134852.15"	"CLOCK"	chr4	-	55456217	55456300	55455896	55456003	55458891	55459010
34812	"ENSG00000134852.15"	"CLOCK"	chr4	-	55458891	55459010	55456217	55456300	55459147	55459261
34813	"ENSG00000134852.15"	"CLOCK"	chr4	-	55463684	55463805	55459147	55459261	55470716	55470806
34814	"ENSG00000134852.15"	"CLOCK"	chr4	-	55478814	55478963	55475962	55476054	55479639	55479699
34815	"ENSG00000134852.15"	"CLOCK"	chr4	-	55482738	55482828	55479639	55479699	55489373	55489465
34817	"ENSG00000134852.15"	"CLOCK"	chr4	-	55489373	55489465	55479639	55479699	55509911	55510027
34818	"ENSG00000134852.15"	"CLOCK"	chr4	-	55509911	55510065	55489373	55489465	55545452	55545932
34832	"ENSG00000165102.15"	"HGSNAT"	chr8	+	43173712	43173743	43172309	43172386	43178073	43178234
34835	"ENSG00000165102.15"	"HGSNAT"	chr8	+	43197839	43197952	43197671	43197742	43199387	43199858
34841	"ENSG00000228649.9"	"SNHG26"	chr7	+	22860546	22860638	22856972	22857016	22872493	22872945
34844	"ENSG00000153574.9"	"RPIA"	chr2	+	88729277	88729337	88700008	88700064	88734551	88734616
34853	"ENSG00000169247.12"	"SH3TC2"	chr5	-	149035392	149035602	149031553	149031687	149038294	149038490
34858	"ENSG00000078369.18"	"GNB1"	chr1	-	1804418	1804581	1793244	1793311	1815755	1815862
34859	"ENSG00000078369.18"	"GNB1"	chr1	-	1806474	1806538	1804418	1804581	1815755	1815862
34860	"ENSG00000078369.18"	"GNB1"	chr1	-	1815755	1815862	1793244	1793311	1825396	1825499
34861	"ENSG00000078369.18"	"GNB1"	chr1	-	1815755	1815862	1806474	1806538	1817836	1817875
34863	"ENSG00000078369.18"	"GNB1"	chr1	-	1817836	1817875	1806474	1806538	1825396	1825499
34864	"ENSG00000078369.18"	"GNB1"	chr1	-	1817836	1817875	1806474	1806538	1890819	1891087
34866	"ENSG00000078369.18"	"GNB1"	chr1	-	1825396	1825499	1806474	1806538	1890819	1891117
