ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
15717	"ENSG00000052723.11"	"SIKE1"	chr1	-	114780109	114780495	114780109	114780215	114780443	114780495	15717	10,35,16	3,0,0	23,22,20	0,0,0	298	149	0.512099202124	1.0	0.625,1.0,1.0	1.0,1.0,1.0	-0.125
15718	"ENSG00000052723.11"	"SIKE1"	chr1	-	114780109	114780495	114780109	114780215	114780450	114780495	15718	23,39,23	0,0,1	32,29,27	0,0,0	298	149	1	1.0	1.0,1.0,0.92	1.0,1.0,1.0	-0.027
15719	"ENSG00000052723.11"	"SIKE1"	chr1	-	114780109	114780495	114780109	114780215	114780490	114780495	15719	23,39,23	0,2,2	32,29,27	1,1,0	298	149	0.561432548505	1.0	1.0,0.907,0.852	0.941,0.935,1.0	-0.039
15720	"ENSG00000130764.10"	"LRRC47"	chr1	-	3783769	3784036	3783769	3783911	3783995	3784036	15720	102,85,57	4,0,2	86,67,76	2,1,0	233	149	0.224276870315	1.0	0.942,1.0,0.948	0.965,0.977,1.0	-0.017
15721	"ENSG00000114388.14"	"NPRL2"	chr3	-	50348344	50348563	50348344	50348410	50348522	50348563	15721	1,1,0	0,0,1	0,1,0	2,0,1	261	149	0.0151583787363	0.202501932174	1.0,1.0,0.0	0.0,1.0,0.0	0.333
15722	"ENSG00000114388.14"	"NPRL2"	chr3	-	50348344	50348563	50348344	50348410	50348526	50348563	15722	1,1,0	16,23,22	0,1,0	23,21,26	265	149	1	1.0	0.034,0.024,0.0	0.0,0.026,0.0	0.011
15724	"ENSG00000250151.9"	"ARPC4-TTLL3"	chr3	+	9799878	9800296	9799878	9800067	9800184	9800296	15724	3,11,11	9,5,4	8,9,14	12,2,3	266	149	0.441987882303	1.0	0.157,0.552,0.606	0.272,0.716,0.723	-0.132
15725	"ENSG00000250151.9"	"ARPC4-TTLL3"	chr3	+	9812945	9813345	9812945	9813111	9813247	9813345	15725	3,5,4	33,52,35	2,2,1	35,39,32	285	149	0.0647177951995	0.499360829982	0.045,0.048,0.056	0.029,0.026,0.016	0.026
15726	"ENSG00000081307.12"	"UBA5"	chr3	+	132665738	132666068	132665738	132665868	132665983	132666068	15726	7,9,10	119,111,115	8,0,2	116,107,83	264	149	0.0111761082821	0.164743813198	0.032,0.044,0.047	0.037,0.0,0.013	0.024
15727	"ENSG00000081307.12"	"UBA5"	chr3	+	132665822	132666068	132665822	132665868	132665984	132666068	15727	7,10,9	0,0,1	7,0,2	0,0,0	265	149	1	1.0	1.0,1.0,0.835	1.0,NA,1.0	-0.055
15728	"ENSG00000081307.12"	"UBA5"	chr3	+	132671776	132672177	132671776	132671815	132672049	132672177	15728	61,53,67	0,0,0	49,55,70	1,0,0	298	149	1	1.0	1.0,1.0,1.0	0.961,1.0,1.0	0.013
15729	"ENSG00000081307.12"	"UBA5"	chr3	+	132671776	132672177	132671776	132671880	132672049	132672177	15729	8,2,3	0,0,0	2,3,1	0,2,0	298	149	0.683091467998	1.0	1.0,1.0,1.0	1.0,0.429,1.0	0.19
15730	"ENSG00000081307.12"	"UBA5"	chr3	+	132675329	132675680	132675329	132675383	132675604	132675680	15730	30,22,15	598,513,542	17,13,12	540,488,606	298	149	0.0313543567011	0.322122246332	0.024,0.021,0.014	0.015,0.013,0.01	0.007
15731	"ENSG00000081307.12"	"UBA5"	chr3	+	132675605	132675923	132675605	132675680	132675816	132675923	15731	4,2,5	206,214,142	4,8,7	205,175,187	285	149	0.208575860976	0.974011732878	0.01,0.005,0.018	0.01,0.023,0.019	-0.006
15732	"ENSG00000163867.17"	"ZMYM6"	chr1	-	34986164	34990311	34986164	34988935	34990218	34990311	15732	5,5,2	1,0,0	0,3,0	0,0,0	298	149	1	1.0	0.714,1.0,1.0	NA,1.0,NA	-0.095
15733	"ENSG00000248712.7"	"CCDC153"	chr11	-	119193150	119193631	119193150	119193243	119193594	119193631	15733	0,1,1	2,1,0	2,2,2	0,0,0	298	149	0.000170468259139	0.00945235774341	0.0,0.333,1.0	1.0,1.0,1.0	-0.556
15734	"ENSG00000248712.7"	"CCDC153"	chr11	-	119193150	119193885	119193150	119193392	119193765	119193885	15734	5,4,3	0,1,0	2,5,6	0,0,0	298	149	1	1.0	1.0,0.667,1.0	1.0,1.0,1.0	-0.111
15735	"ENSG00000178691.11"	"SUZ12"	chr17	+	31940253	31940486	31940253	31940332	31940421	31940486	15735	2,5,1	150,190,184	2,2,0	119,129,104	238	149	1	1.0	0.008,0.016,0.003	0.01,0.01,0.0	0.002
15737	"ENSG00000150556.17"	"LYPD6B"	chr2	+	149205252	149205564	149205252	149205404	149205521	149205564	15737	0,0,0	0,2,0	1,1,0	0,0,0	266	149	1	1.0	NA,0.0,NA	1.0,1.0,NA	-1.0
15738	"ENSG00000163510.14"	"CWC22"	chr2	-	179950511	179950903	179950511	179950732	179950824	179950903	15738	7,6,4	193,216,249	1,4,1	146,143,174	241	149	0.414249354107	1.0	0.022,0.017,0.01	0.004,0.017,0.004	0.008
15741	"ENSG00000234741.8"	"GAS5"	chr1	-	173864630	173865547	173864630	173864703	173865228	173865547	15741	101,98,78	0,0,1	78,81,62	0,0,0	298	149	1	1.0	1.0,1.0,0.975	1.0,1.0,1.0	-0.008
15742	"ENSG00000234741.8"	"GAS5"	chr1	-	173865167	173865547	173865167	173865281	173865509	173865547	15742	320,286,234	0,0,0	308,269,271	0,0,1	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.993	0.002
15743	"ENSG00000234741.8"	"GAS5"	chr1	-	173865248	173865565	173865248	173865282	173865541	173865565	15743	425,390,312	11,13,14	398,355,368	11,6,10	298	149	0.180395158095	0.903940976649	0.951,0.938,0.918	0.948,0.967,0.948	-0.019
15744	"ENSG00000234741.8"	"GAS5"	chr1	-	173865541	173865894	173865541	173865547	173865856	173865894	15744	21,38,36	2164,1644,1861	23,31,34	1640,1337,1485	298	149	0.922107719966	1.0	0.005,0.011,0.01	0.007,0.011,0.011	-0.001
15745	"ENSG00000234741.8"	"GAS5"	chr1	-	173865866	173866199	173865866	173865952	173866176	173866199	15745	52,51,50	1,2,2	55,46,55	0,1,2	298	149	0.240581744339	1.0	0.963,0.927,0.926	1.0,0.958,0.932	-0.025
15746	"ENSG00000234741.8"	"GAS5"	chr1	-	173866176	173866578	173866176	173866206	173866527	173866578	15746	140,115,125	3275,3005,2492	101,115,139	2576,2170,2535	298	149	0.326276947793	1.0	0.021,0.019,0.024	0.019,0.026,0.027	-0.003
15747	"ENSG00000234741.8"	"GAS5"	chr1	-	173865817	173866796	173865817	173866199	173866527	173866796	15747	353,301,308	0,0,1	320,259,290	0,0,0	298	149	1	1.0	1.0,1.0,0.994	1.0,1.0,1.0	-0.002
15748	"ENSG00000234741.8"	"GAS5"	chr1	-	173865817	173866796	173865817	173866205	173866527	173866796	15748	158,129,143	2,1,0	134,139,154	0,0,0	298	149	1	1.0	0.975,0.985,1.0	1.0,1.0,1.0	-0.013
15749	"ENSG00000234741.8"	"GAS5"	chr1	-	173866527	173866779	173866527	173866567	173866756	173866779	15749	251,280,248	0,0,0	238,236,287	0,3,0	298	149	1	1.0	1.0,1.0,1.0	1.0,0.975,1.0	0.008
15750	"ENSG00000234741.8"	"GAS5"	chr1	-	173866527	173866796	173866527	173866578	173866760	173866796	15750	311,322,268	2,1,4	287,271,336	2,1,4	298	149	0.993174199098	1.0	0.987,0.994,0.971	0.986,0.993,0.977	-0.001
15751	"ENSG00000234741.8"	"GAS5"	chr1	-	173866527	173866796	173866527	173866581	173866760	173866796	15751	311,321,268	16,6,10	287,266,335	18,9,10	298	149	0.526577798929	1.0	0.907,0.964,0.931	0.889,0.937,0.944	0.011
15752	"ENSG00000234741.8"	"GAS5"	chr1	-	173866624	173867030	173866624	173866796	173866990	173867030	15752	28,17,15	2895,2791,2250	26,23,14	2273,1919,2248	298	149	1	1.0	0.005,0.003,0.003	0.006,0.006,0.003	-0.001
15753	"ENSG00000234741.8"	"GAS5"	chr1	-	173866990	173867484	173866990	173867043	173867154	173867484	15753	277,269,167	6,3,2	190,156,179	6,6,7	260	149	0.020173782291	0.244050914398	0.964,0.981,0.98	0.948,0.937,0.936	0.035
15754	"ENSG00000234741.8"	"GAS5"	chr1	-	173866990	173867689	173866990	173867043	173867654	173867689	15754	273,269,167	0,0,0	189,156,176	0,2,0	298	149	1	1.0	1.0,1.0,1.0	1.0,0.975,1.0	0.008
15755	"ENSG00000234741.8"	"GAS5"	chr1	-	173867654	173867991	173867654	173867850	173867959	173867991	15755	14,8,6	0,0,0	21,9,10	0,2,0	258	149	1	1.0	1.0,1.0,1.0	1.0,0.722,1.0	0.093
15756	"ENSG00000204438.11"	"GPANK1"	chr6	-	31664986	31665185	31664986	31665003	31665089	31665185	15756	1,0,0	0,0,1	0,0,0	0,0,1	235	149	1	1.0	1.0,NA,0.0	NA,NA,0.0	0.5
15757	"ENSG00000204438.11"	"GPANK1"	chr6	-	31664986	31665442	31664986	31665003	31665399	31665442	15757	1,0,1	0,0,0	0,2,0	0,1,0	298	149	1	1.0	1.0,NA,1.0	NA,0.5,NA	0.5
15758	"ENSG00000138030.13"	"KHK"	chr2	+	27086746	27087351	27086746	27086855	27087119	27087351	15758	227,181,190	2,2,0	175,202,235	0,0,0	298	149	1	1.0	0.983,0.978,1.0	1.0,1.0,1.0	-0.013
15760	"ENSG00000189266.13"	"PNRC2"	chr1	+	23960980	23961443	23960980	23961134	23961439	23961443	15760	65,43,45	2353,2731,2613	16,30,36	1915,2045,2091	298	149	0.674284658217	1.0	0.014,0.008,0.009	0.004,0.007,0.009	0.004
15761	"ENSG00000065548.18"	"ZC3H15"	chr2	+	186505463	186505841	186505463	186505597	186505739	186505841	15761	20,9,24	1650,1450,1603	17,11,10	1366,1183,1406	291	149	1	1.0	0.006,0.003,0.008	0.006,0.005,0.004	0.001
15762	"ENSG00000131591.17"	"C1orf159"	chr1	-	1081817	1082987	1081817	1082256	1082603	1082987	15762	12,7,10	0,0,1	12,9,8	0,0,0	298	149	1	1.0	1.0,1.0,0.833	1.0,1.0,1.0	-0.056
15763	"ENSG00000164366.4"	"CCDC127"	chr5	-	216728	217218	216728	216859	217193	217218	15763	0,0,1	0,0,1	4,1,3	0,0,0	298	149	1	1.0	NA,NA,0.333	1.0,1.0,1.0	-0.667
15764	"ENSG00000057935.13"	"MTA3"	chr2	+	42703648	42704318	42703648	42703675	42704193	42704318	15764	6,11,12	0,0,0	3,6,6	1,0,0	298	149	1	1.0	1.0,1.0,1.0	0.6,1.0,1.0	0.133
15765	"ENSG00000057935.13"	"MTA3"	chr2	+	42703648	42704318	42703648	42703675	42704196	42704318	15765	6,11,12	0,0,1	3,7,12	0,0,0	298	149	1	1.0	1.0,1.0,0.857	1.0,1.0,1.0	-0.048
15766	"ENSG00000197774.13"	"EME2"	chr16	+	1775040	1775408	1775040	1775132	1775238	1775408	15766	15,6,13	2,0,0	8,8,8	0,0,0	255	149	1	1.0	0.814,1.0,1.0	1.0,1.0,1.0	-0.062
15767	"ENSG00000197774.13"	"EME2"	chr16	+	1775238	1775684	1775238	1775408	1775568	1775684	15767	1,1,2	6,9,16	1,1,1	15,7,5	298	149	1	1.0	0.077,0.053,0.059	0.032,0.067,0.091	-0.0
15768	"ENSG00000197774.13"	"EME2"	chr16	+	1775628	1775878	1775628	1775684	1775796	1775878	15768	2,0,0	13,20,21	0,0,0	15,19,18	261	149	1	1.0	0.081,0.0,0.0	0.0,0.0,0.0	0.027
15769	"ENSG00000262246.6"	"CORO7"	chr16	-	4358849	4359385	4358849	4359069	4359295	4359385	15769	0,1,0	0,2,1	0,0,0	0,0,4	298	149	1	1.0	NA,0.2,0.0	NA,NA,0.0	0.1
15770	"ENSG00000079785.15"	"DDX1"	chr2	+	15595144	15595544	15595144	15595196	15595489	15595544	15770	0,14,3	3411,4195,3267	1,1,2	3448,3634,4167	298	149	1	1.0	0.0,0.002,0.0	0.0,0.0,0.0	0.001
15771	"ENSG00000079785.15"	"DDX1"	chr2	+	15629631	15630110	15629631	15629697	15629989	15630110	15771	7,2,5	677,549,549	1,0,6	622,566,674	298	149	1	1.0	0.005,0.002,0.005	0.001,0.0,0.004	0.002
15772	"ENSG00000243554.1"	"AC004967.1"	chr7	-	97971923	97972254	97971923	97972024	97972134	97972254	15772	13,11,4	27,16,24	18,13,9	8,11,18	259	149	0.0206057709013	0.246915451315	0.217,0.283,0.087	0.564,0.405,0.223	-0.202
15773	"ENSG00000070882.13"	"OSBPL3"	chr7	-	24809806	24810359	24809806	24809951	24810216	24810359	15773	6,3,1	0,0,0	4,2,4	1,0,0	298	149	1	1.0	1.0,1.0,1.0	0.667,1.0,1.0	0.111
15774	"ENSG00000070882.13"	"OSBPL3"	chr7	-	24834086	24834736	24834086	24834212	24834485	24834736	15774	1,0,6	0,0,0	4,0,5	1,0,0	298	149	1	1.0	1.0,NA,1.0	0.667,NA,1.0	0.166
15775	"ENSG00000070882.13"	"OSBPL3"	chr7	-	24871741	24872064	24871741	24871795	24871952	24872064	15775	1,0,1	141,161,163	2,0,1	144,150,135	298	149	1	1.0	0.004,0.0,0.003	0.007,0.0,0.004	-0.001
15776	"ENSG00000128595.17"	"CALU"	chr7	+	128754265	128754722	128754265	128754455	128754528	128754722	15776	2,8,3	3,0,4	3,11,6	4,5,0	222	149	0.770928120731	1.0	0.309,1.0,0.335	0.335,0.596,1.0	-0.096
15777	"ENSG00000122335.17"	"SERAC1"	chr6	-	158116184	158117821	158116184	158116282	158117741	158117821	15777	2,3,3	2,0,0	3,2,4	0,0,0	298	149	0.572389717328	1.0	0.333,1.0,1.0	1.0,1.0,1.0	-0.222
15778	"ENSG00000128641.19"	"MYO1B"	chr2	+	191392107	191392492	191392107	191392201	191392423	191392492	15778	4,4,0	0,1,2	0,5,9	3,1,1	298	149	0.768614365292	1.0	1.0,0.667,0.0	0.0,0.714,0.818	0.045
15779	"ENSG00000128641.19"	"MYO1B"	chr2	+	191401539	191402718	191401539	191401833	191402631	191402718	15779	6,3,3	1,0,0	7,3,3	0,0,2	298	149	0.683509261442	1.0	0.75,1.0,1.0	1.0,1.0,0.429	0.107
15781	"ENSG00000104518.11"	"GSDMD"	chr8	+	143561729	143562014	143561729	143561828	143561958	143562014	15781	2,2,3	26,24,16	0,1,5	29,21,31	279	149	0.530994904809	1.0	0.039,0.043,0.091	0.0,0.025,0.079	0.023
15782	"ENSG00000114021.12"	"NIT2"	chr3	+	100345584	100345823	100345584	100345678	100345784	100345823	15782	50,26,29	0,0,3	56,46,41	0,3,2	255	149	0.325092008081	1.0	1.0,1.0,0.85	1.0,0.9,0.923	0.009
15783	"ENSG00000114021.12"	"NIT2"	chr3	+	100345784	100346265	100345784	100345926	100346180	100346265	15783	14,15,13	0,0,0	16,20,15	1,0,0	298	149	1	1.0	1.0,1.0,1.0	0.889,1.0,1.0	0.037
15784	"ENSG00000144395.18"	"CCDC150"	chr2	+	196720173	196720663	196720173	196720234	196720574	196720663	15784	3,4,1	19,19,15	0,7,3	30,32,25	298	149	0.711301857352	1.0	0.073,0.095,0.032	0.0,0.099,0.057	0.015
15785	"ENSG00000144395.18"	"CCDC150"	chr2	+	196721521	196721859	196721521	196721691	196721809	196721859	15785	1,1,0	1,0,0	0,1,2	1,1,0	267	149	1	1.0	0.358,1.0,NA	0.0,0.358,1.0	0.226
15786	"ENSG00000144395.18"	"CCDC150"	chr2	+	196729192	196729861	196729192	196729295	196729792	196729861	15786	94,84,78	1,0,0	127,146,152	0,0,1	298	149	1	1.0	0.979,1.0,1.0	1.0,1.0,0.987	-0.003
15787	"ENSG00000144395.18"	"CCDC150"	chr2	+	196729192	196729861	196729192	196729390	196729792	196729861	15787	49,35,37	0,1,0	59,70,74	0,0,0	298	149	1	1.0	1.0,0.946,1.0	1.0,1.0,1.0	-0.018
15788	"ENSG00000144395.18"	"CCDC150"	chr2	+	196729192	196729861	196729192	196729425	196729792	196729861	15788	49,35,37	1,0,0	59,70,74	0,2,0	298	149	1	1.0	0.961,1.0,1.0	1.0,0.946,1.0	0.005
15789	"ENSG00000144395.18"	"CCDC150"	chr2	+	196729192	196729861	196729192	196729685	196729792	196729861	15789	49,35,37	1,0,0	59,66,74	2,3,0	256	149	0.233085325377	1.0	0.966,1.0,1.0	0.945,0.928,1.0	0.031
15790	"ENSG00000115524.16"	"SF3B1"	chr2	-	197402767	197403035	197402767	197402826	197402948	197403035	15790	0,0,0	100,90,84	0,1,1	78,92,103	271	149	1	1.0	0.0,0.0,0.0	0.0,0.006,0.005	-0.004
15791	"ENSG00000115524.16"	"SF3B1"	chr2	-	197418895	197420542	197418895	197418951	197420153	197420542	15791	6,9,9	0,3,0	4,2,6	0,0,0	298	149	0.475169333489	1.0	1.0,0.6,1.0	1.0,1.0,1.0	-0.133
15792	"ENSG00000115524.16"	"SF3B1"	chr2	-	197418508	197420542	197418508	197418588	197420177	197420542	15792	6,5,7	0,0,0	7,12,6	0,0,4	298	149	0.100109226837	0.650391441299	1.0,1.0,1.0	1.0,1.0,0.429	0.19
15793	"ENSG00000115524.16"	"SF3B1"	chr2	-	197418508	197420542	197418508	197418601	197420427	197420542	15793	2,6,5	0,0,1	10,2,3	0,0,0	298	149	1	1.0	1.0,1.0,0.714	1.0,1.0,1.0	-0.095
15794	"ENSG00000115524.16"	"SF3B1"	chr2	-	197420153	197420542	197420153	197420231	197420427	197420542	15794	1,4,3	2,0,1	7,1,3	0,0,4	298	149	0.753028573379	1.0	0.2,1.0,0.6	1.0,1.0,0.273	-0.158
15795	"ENSG00000091164.13"	"TXNL1"	chr18	-	56626161	56626456	56626161	56626266	56626360	56626456	15795	1,2,1	9,9,12	0,3,0	6,2,1	243	149	0.359284581919	1.0	0.064,0.12,0.049	0.0,0.479,0.0	-0.082
15796	"ENSG00000118873.16"	"RAB3GAP2"	chr1	-	220151255	220151752	220151255	220151406	220151605	220151752	15796	2,2,3	8,3,10	4,0,0	4,2,5	298	149	0.419086978074	1.0	0.111,0.25,0.13	0.333,0.0,0.0	0.053
15797	"ENSG00000118873.16"	"RAB3GAP2"	chr1	-	220195077	220195372	220195077	220195167	220195297	220195372	15797	3,2,6	24,40,26	5,2,0	17,27,21	279	149	0.583012973416	1.0	0.063,0.026,0.11	0.136,0.038,0.0	0.008
15798	"ENSG00000197894.11"	"ADH5"	chr4	-	99076434	99076921	99076434	99076552	99076703	99076921	15798	25,15,18	638,510,569	17,16,23	554,532,560	298	149	0.989352409602	1.0	0.019,0.014,0.016	0.015,0.015,0.02	-0.0
15799	"ENSG00000132155.11"	"RAF1"	chr3	-	12600198	12600415	12600198	12600267	12600387	12600415	15799	6,5,3	0,1,0	2,3,8	2,0,0	269	149	0.599998148132	1.0	1.0,0.735,1.0	0.356,1.0,1.0	0.126
15801	"ENSG00000288000.1"	"AL031681.2"	chr20	+	43458053	43458506	43458053	43458140	43458360	43458506	15801	6,11,4	364,389,332	15,13,7	347,394,400	298	149	0.150526100397	0.820053229054	0.008,0.014,0.006	0.021,0.016,0.009	-0.006
15802	"ENSG00000288000.1"	"AL031681.2"	chr20	+	43515918	43516177	43515918	43516013	43516092	43516177	15802	46,38,53	13,20,16	35,35,40	13,13,17	228	149	0.741076983222	1.0	0.698,0.554,0.684	0.638,0.638,0.606	0.018
15803	"ENSG00000115942.9"	"ORC2"	chr2	-	200913294	200913992	200913294	200913413	200913827	200913992	15803	2,4,5	0,1,0	6,8,9	0,0,0	298	149	1	1.0	1.0,0.667,1.0	1.0,1.0,1.0	-0.111
15806	"ENSG00000121940.15"	"CLCC1"	chr1	-	108939635	108940129	108939635	108939782	108940044	108940129	15806	1,2,0	143,157,137	0,0,1	104,107,128	298	149	1	1.0	0.003,0.006,0.0	0.0,0.0,0.004	0.002
15807	"ENSG00000121940.15"	"CLCC1"	chr1	-	108943558	108943882	108943558	108943615	108943835	108943882	15807	3,0,1	20,38,20	1,1,0	19,26,23	298	149	0.641589251275	1.0	0.07,0.0,0.024	0.026,0.019,0.0	0.016
15808	"ENSG00000121940.15"	"CLCC1"	chr1	-	108947337	108947718	108947337	108947466	108947610	108947718	15808	1,3,3	0,0,0	0,2,0	0,0,1	293	149	1	1.0	1.0,1.0,1.0	NA,1.0,0.0	0.5
15809	"ENSG00000121940.15"	"CLCC1"	chr1	-	108947337	108947718	108947337	108947508	108947610	108947718	15809	1,3,3	1,4,0	0,2,0	0,3,0	251	149	1	1.0	0.372,0.308,1.0	NA,0.284,NA	0.276
15810	"ENSG00000121940.15"	"CLCC1"	chr1	-	108947337	108947718	108947337	108947538	108947610	108947718	15810	1,3,3	0,0,0	0,2,0	0,0,2	221	149	1	1.0	1.0,1.0,1.0	NA,1.0,0.0	0.5
15811	"ENSG00000003402.20"	"CFLAR"	chr2	+	201118823	201119177	201118823	201118901	201119027	201119177	15811	5,0,6	1,3,0	0,3,1	0,0,1	275	149	1	1.0	0.73,0.0,1.0	NA,1.0,0.351	-0.099
15812	"ENSG00000003402.20"	"CFLAR"	chr2	+	201135973	201136281	201135973	201136107	201136197	201136281	15812	3,1,3	7,11,10	0,2,1	2,5,6	239	149	0.157121377536	0.838809678614	0.211,0.054,0.158	0.0,0.2,0.094	0.043
15813	"ENSG00000100401.19"	"RANGAP1"	chr22	-	41254307	41254666	41254307	41254494	41254583	41254666	15813	63,65,52	11,16,9	39,39,45	8,21,10	238	149	0.170996739072	0.87853587334	0.782,0.718,0.783	0.753,0.538,0.738	0.085
15814	"ENSG00000100401.19"	"RANGAP1"	chr22	-	41255870	41256105	41255870	41255926	41256020	41256105	15814	43,46,26	0,1,0	32,20,32	2,0,2	243	149	0.327480214983	1.0	1.0,0.966,1.0	0.907,1.0,0.907	0.051
15815	"ENSG00000100401.19"	"RANGAP1"	chr22	-	41256020	41256260	41256020	41256105	41256190	41256260	15815	100,109,78	1944,1916,1692	88,105,129	1701,1622,1982	234	149	0.176146145356	0.890680491889	0.032,0.035,0.029	0.032,0.04,0.04	-0.005
15816	"ENSG00000100401.19"	"RANGAP1"	chr22	-	41255870	41256290	41255870	41256108	41256190	41256290	15816	84,92,68	8,9,5	77,84,112	4,3,6	231	149	0.0595996583936	0.474709754517	0.871,0.868,0.898	0.925,0.948,0.923	-0.053
15817	"ENSG00000100401.19"	"RANGAP1"	chr22	-	41255870	41256290	41255870	41256110	41256190	41256290	15817	83,92,66	0,0,0	77,84,107	1,0,0	229	149	1	1.0	1.0,1.0,1.0	0.98,1.0,1.0	0.007
15818	"ENSG00000100401.19"	"RANGAP1"	chr22	-	41280932	41281212	41280932	41281082	41281179	41281212	15818	44,50,53	0,0,2	32,40,43	0,0,0	246	149	1	1.0	1.0,1.0,0.941	1.0,1.0,1.0	-0.02
15819	"ENSG00000100401.19"	"RANGAP1"	chr22	-	41281179	41281638	41281179	41281212	41281456	41281638	15819	22,25,33	0,0,0	28,17,21	0,0,1	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.913	0.029
15820	"ENSG00000180104.16"	"EXOC3"	chr5	+	461961	462307	461961	462070	462156	462307	15820	8,4,3	165,160,138	3,4,3	150,149,154	235	149	0.299381311259	1.0	0.03,0.016,0.014	0.013,0.017,0.012	0.006
15821	"ENSG00000180104.16"	"EXOC3"	chr5	+	464289	465272	464289	464412	464784	465272	15821	7,11,4	0,0,0	7,3,14	2,1,2	298	149	0.00322134809806	0.0741716315775	1.0,1.0,1.0	0.636,0.6,0.778	0.329
15822	"ENSG00000180104.16"	"EXOC3"	chr5	+	464784	465272	464784	464964	465110	465272	15822	46,30,22	6,0,1	39,33,36	2,1,4	295	149	0.719631000926	1.0	0.795,1.0,0.917	0.908,0.943,0.82	0.014
15823	"ENSG00000135596.18"	"MICAL1"	chr6	-	109445415	109445875	109445415	109445529	109445770	109445875	15823	2,1,6	81,86,67	2,2,7	91,63,105	298	149	0.765803901493	1.0	0.012,0.006,0.043	0.011,0.016,0.032	0.001
15824	"ENSG00000135596.18"	"MICAL1"	chr6	-	109446135	109446772	109446135	109446412	109446678	109446772	15824	7,0,6	1,4,1	4,3,1	1,0,6	298	149	0.915376791708	1.0	0.778,0.0,0.75	0.667,1.0,0.077	-0.072
15825	"ENSG00000135596.18"	"MICAL1"	chr6	-	109447356	109447712	109447356	109447440	109447680	109447712	15825	8,14,12	67,49,63	15,6,7	37,53,45	298	149	0.892850380588	1.0	0.056,0.125,0.087	0.169,0.054,0.072	-0.009
15826	"ENSG00000135596.18"	"MICAL1"	chr6	-	109449745	109450085	109449745	109449783	109449969	109450085	15826	14,7,6	54,51,31	4,5,9	49,61,58	298	149	0.0554383714763	0.455593246628	0.115,0.064,0.088	0.039,0.039,0.072	0.039
15827	"ENSG00000135596.18"	"MICAL1"	chr6	-	109451599	109452401	109451599	109451700	109452020	109452401	15827	13,14,17	0,0,0	16,11,22	2,0,0	298	149	1	1.0	1.0,1.0,1.0	0.8,1.0,1.0	0.067
15828	"ENSG00000135596.18"	"MICAL1"	chr6	-	109452020	109452401	109452020	109452119	109452245	109452401	15828	3,4,1	0,0,2	3,1,3	1,1,5	275	149	0.0029949813573	0.070565107905	1.0,1.0,0.213	0.619,0.351,0.245	0.333
15829	"ENSG00000135596.18"	"MICAL1"	chr6	-	109452020	109452401	109452020	109452122	109452245	109452401	15829	3,3,1	0,2,3	1,0,2	0,3,0	272	149	0.13092480683	0.757948273865	1.0,0.451,0.154	1.0,0.0,1.0	-0.132
15830	"ENSG00000167468.17"	"GPX4"	chr19	+	1105129	1105402	1105129	1105280	1105365	1105402	15830	93,73,71	3826,3032,3168	84,76,108	3252,2879,3655	234	149	0.250767015996	1.0	0.015,0.015,0.014	0.016,0.017,0.018	-0.002
15831	"ENSG00000167468.17"	"GPX4"	chr19	+	1105129	1105483	1105129	1105274	1105365	1105483	15831	191,146,148	9,11,10	139,143,169	3,4,18	240	149	0.641169320368	1.0	0.929,0.892,0.902	0.966,0.957,0.854	-0.018
15832	"ENSG00000167468.17"	"GPX4"	chr19	+	1105129	1105510	1105129	1105279	1105365	1105510	15832	103,86,82	0,1,2	88,81,114	0,1,0	235	149	1	1.0	1.0,0.982,0.963	1.0,0.981,1.0	-0.012
15833	"ENSG00000167468.17"	"GPX4"	chr19	+	1105365	1105790	1105365	1105510	1105657	1105790	15833	43,36,28	7714,5986,7036	21,35,44	6279,5750,7059	296	149	1	1.0	0.003,0.003,0.002	0.002,0.003,0.003	0.0
15834	"ENSG00000167468.17"	"GPX4"	chr19	+	1105453	1105790	1105453	1105510	1105660	1105790	15834	43,36,28	0,0,0	21,35,44	2,0,0	298	149	1	1.0	1.0,1.0,1.0	0.84,1.0,1.0	0.053
15835	"ENSG00000167468.17"	"GPX4"	chr19	+	1105365	1105790	1105365	1105510	1105664	1105790	15835	105,84,89	1,3,1	80,89,83	0,2,0	298	149	0.69449515709	1.0	0.981,0.933,0.978	1.0,0.957,1.0	-0.022
15836	"ENSG00000167468.17"	"GPX4"	chr19	+	1105453	1105790	1105453	1105510	1105725	1105790	15836	243,193,200	1,1,0	188,198,216	0,1,0	298	149	1	1.0	0.992,0.99,1.0	1.0,0.99,1.0	-0.003
15837	"ENSG00000167468.17"	"GPX4"	chr19	+	1105664	1106266	1105664	1105790	1106241	1106266	15837	266,219,240	0,0,0	218,233,249	5,0,0	298	149	0.909416277428	1.0	1.0,1.0,1.0	0.956,1.0,1.0	0.015
